email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
614knitstudio@gmail.com,+16146705629,614 Knit Studio,,614 Knit Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jeeves@knitspot.com,+13304537867,Bare Naked Wools Boutique,,Bare Naked Wools Boutique,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
blacklocustwool@msn.com,+13309489276,Black Locust Farm,,Black Locust Farm,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@dyemadyarns.com,+16146536390,Dye Mad Yarns,,Dye Mad Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
loiswgn@gmail.com,+17406980101,Fiber Fun Studio,,Fiber Fun Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kimberba@kimberbaldwindesigns.com,+15132480752,Fiber Optic Yarns,,Fiber Optic Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cindy@fiberlicious.com,+15132713191,Cindy,,Fiberlicious,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lisa@for-ewe.com,+14407324393,Lisa,,For Ewe: An Inclusive Fiber Community,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
getwool@gwenerin.com,+13302699511,Gwen Erin Natural Fibers,,Gwen Erin Natural Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
example@mail.com,+12342089482,Harps & Thistles Yarn & Gift Emporium,,Harps & Thistles Yarn & Gift Emporium,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knit2temptations@gmail.com,+16147340618,Knitting Temptations,,Knitting Temptations,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
store@lambikinshideaway.com,+15138955648,Lambikin's Hideaway Yarn,,Lambikin's Hideaway Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@newworldalpacatextiles.com,+19372872284,Ohio Alpaca Textiles,,Ohio Alpaca Textiles,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
pegsknitnspin@gmail.com,+12168561501,Peg’s Knit-N-Spin,,Peg’s Knit-N-Spin,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cheers@rivercolors.com,+12162289276,River Colors Studio,,River Colors Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@webador.com,+17409145260,Stitch & Skein,,Stitch & Skein,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@theartfulyarn.com,+14403219754,The Artful Yarn,,The Artful Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
alelupp@defnet.com,+14197820991,The Fifth Stitch,,The Fifth Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
calyis3g@yahoo.com,+13309621458,The Pink Lamb’s Yarn Nook,,The Pink Lamb’s Yarn Nook,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
woolybullyyarn@gmail.com,+19377481002,Wooly Bully Yarn Co,,Wooly Bully Yarn Co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnitanddash@gmail.com,+16147366464,Yarn It & Haberdashery,,Yarn It & Haberdashery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yesterdaysewes@gmail.com,+17408458840,Yesterday's Ewes,,Yesterday's Ewes,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@chickenknitz.com,+17244734900,ChickenKnitz,,ChickenKnitz,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cfitzpa289@aol.com,+16104218889,Conversational Threads Fiber Arts Studio,,Conversational Threads Fiber Arts Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dyedinthewool@msn.com,+14123640310,Dyed in the Wool,,Dyed in the Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
ewebiquitous@yahoo.com,+17175688890,Ewebiquitous,,Ewebiquitous,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@firecrackerfabrics.com,+14124508228,Firecracker Fabrics,,Firecracker Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@flyingfibers..com,+17178988020,Flying Fibers,,Flying Fibers,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jill@goshyarnitshop.com,+15702879999,Jill,,Gosh Yarn It!,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
orders@humblestitch.com,+17176360879,Humble Stitch,,Humble Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@kideweknot.com,+14122572557,Kid Ewe Knot,,Kid Ewe Knot,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@thespinnerystore.comlocation,+16107594030,Kraemer Yarns,,Kraemer Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@lancasteryarnshop.com,+17177688007,Lancaster Yarn Shop,,Lancaster Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knit@loopyarn.com,+12158939939,Loop,,Loop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sales@mookfabrics.com,+17175568546,Mook Fabrics Retail,,Mook Fabrics Retail,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
avereyrulez@dogsdroolz.com,+14124369641,Moon & Yarn Craft Room,,Moon & Yarn Craft Room,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
coleen@mulberryhillfarm.com,+17177761166,Mulberry Hill Farm Yarn & Wool Shop,,Mulberry Hill Farm Yarn & Wool Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sales@naturesfabrics.com,+18147347137,Nature's Fabrics- online fabric store,,Nature's Fabrics- online fabric store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
purlsofwisdompa@gmail.com,+16109335010,Purls of Wisdom,,Purls of Wisdom,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sewickleyyarns@gmail.com,+14127418894,Sewickley Yarns,,Sewickley Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cynthia@stitchyourartout.com,+18142384151,Cynthia,,Stitch Your Art Out,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
stringtheoryyarnshop@gmail.com,+17177751689,String Theory Yarn Shop,,String Theory Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@thealpacayarnco.com,+18664407222,The Alpaca Yarn Company,,The Alpaca Yarn Company,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
unwind@theknittersedge.com,+16104199276,The Knitter's Edge,,The Knitter's Edge,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@theknittingbeellc.com,+17179893030,Valerie,Zahm,The Knitting Bee LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
abuse@company.site,+17173714195,The Makers Cottage at Sterling Wool Mill,,The Makers Cottage at Sterling Wool Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
thesewnplace@hotmail.com,+17173523050,The Sew'n Place,,The Sew'n Place,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
twistknitting@gmail.com,+12157943020,Twist Knitting & Spinning,,Twist Knitting & Spinning,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hi@wild-hand.com,+12677665239,Wild Hand,,Wild Hand,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sales@yarnbasketpa.com,+17172633236,Chris,Brookens,Yarn Basket,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarngal.com,+16103731622,Yarn Gallery,,Yarn Gallery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@yarnmuch.com,+17173145017,Yarn Much,,Yarn Much,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
h2opure99@gmail.com,+15703904747,Yarn Over The Falls,,Yarn Over The Falls,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarningtown@gmail.com,+16103140807,Yarningtown LLC,,Yarningtown LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dona@yarnphoriapa.com,+12159230914,Yarnphoria,,Yarnphoria,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@parkavenueyarns.com,+18329320300,Clothyard Fabrics,,Clothyard Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@creativestitchesandgifts.com,+12143612610,Carol,Eix,Creative Stitches & Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
feedback@crochetpenguin.com,+15122655181,Crochet Penguin,,Crochet Penguin,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
angela@fiberfate.com,+15128094277,Angela,,Fiber Fate,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
your-email@example.com,+15123719300,Gauge Yarn,,Gauge Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@knitdallas.com,+12147580349,Knit Dallas,,Knit Dallas,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
